0,https|||www.newyorker.com|news|news-desk|why-is-the-trump-campaign-attacking-senator-kirsten-gillibrand.html,https|||www.newyorker.com|news|news-desk|trump-reportedly-called-sessions-a-dumb-southerner-what-do-alabama-republicans-think-of-that.html,https|||www.newyorker.com|humor|borowitz-report|military-refuses-to-participate-in-trumps-parade-citing-bone-spurs.html,https|||www.newyorker.com|news|current|trump-putin-helsinki.html,https|||www.huffingtonpost.com|entry|twitter-in-melt-down-after-trump-says-synagogue-needed-armed-guard_us_5bd5198fe4b0d38b58843468.html,https|||www.huffingtonpost.com|entry|rep-kevin-mccarthy-delete-tweet-attacking-3-jewish-money-men_us_5bd4fa98e4b0d38b58842c96.html,https|||www.breitbart.com|entertainment|2018|10|27|exclusive-blexit-in-my-own-words|.html,https|||www.breitbart.com|tech|2018|10|27|report-facebooks-political-ad-tools-allows-users-to-purchase-ads-in-the-name-of-mike-pence-isis-others|.html,https|||www.breitbart.com|politics|2018|10|27|barack-obama-complains-about-media-coverage-of-donald-trump|.html,https|||www.breitbart.com|politics|2018|10|27|watch-live-walkaway-from-democrats-rally-in-washington-dc|.html,realdonaldtrump oct2018.html,
https|||www.washingtonpost.com|world|national-security|trump-suggests-venerated-navy-seal-commander-should-have-found-bin-laden-faster|2018|11|18|363aff2a-eb53-11e8-9236-bb94154151d2_story.html.html,0.9653171123628367,0.9645080997982054,0.891458370396834,0.9701290933853861,0.9454178334040334,0.959790256753772,0.9365342458636167,0.9026969443342936,0.8764094209946843,0.817567899743123,0.9287875669669408,
https|||www.washingtontimes.com|topics|donald-trump|.html,0.9550257699896796,0.9332852061976701,0.9789433782744764,0.958720455773989,0.9511498893855461,0.9696557573760753,0.9680784583360351,0.9806586554584501,0.9723858052661954,0.9628200570389764,0.9313766155042413,
https|||www.whitehouse.gov|get-involved|write-or-call|.html,0.9527118573642435,0.9342412326186039,0.9789439089377721,0.953472128992999,0.9468148391807246,0.9584171380596489,0.9703439663217098,0.9768956599159448,0.9686379351532376,0.9585603390024006,0.934823852705423,
https|||www.whitehouse.gov|people|donald-j-trump|.html,0.9696231997406871,0.9415676655245198,0.9855613684444634,0.9706022817238334,0.9497986566600721,0.9734474985577318,0.9649288314788268,0.9758035409977969,0.9676191808488523,0.9563290111718329,0.9211980701234599,
https|||www.wired.com|tag|donald-trump|.html,0.930273611982917,0.9134597423984309,0.9613444155683198,0.9234890576521817,0.9299756599915645,0.9316651394434741,0.9401443252054947,0.9573951195174625,0.9539525994432387,0.9489318079611982,0.9191655649245553,
https|||www.wtva.com|content|news|President-Trump-coming-to-Tupelo-to-campaign-for-Hyde-Smith-500751981.html.html,0.9405041069862728,0.9160799845557838,0.9768278073808013,0.9437200455511652,0.9490044196125936,0.959619937481512,0.9591216674552144,0.9781707144601285,0.9673946933618249,0.9680071138826858,0.9317637733781238,
https|||www.yahoo.com|entertainment|tagged|donald-trump|.html,0.9657732991000679,0.9561224670441568,0.9628644040736234,0.9716063199928373,0.9612640588944021,0.9771562203362132,0.9755487031509043,0.9744894127788363,0.9558779067552061,0.9308609833222915,0.9578513009933329,
https|||www.youtube.com|DonaldTrump.html,0.8898086062563997,0.9091870463333284,0.8644976089280489,0.9017852814141613,0.9090517155951393,0.9025495327856073,0.9252572088082992,0.9012645883246416,0.8842995141544017,0.8432986286685716,0.932807062550442,
https|||www.youtube.com|watch|v|XgyWQDYWlo0.html,0.9494504374034944,0.939877760891123,0.9268496494051331,0.9560686957598482,0.9565938521766854,0.956359066334423,0.951297554190537,0.9324779591995523,0.903054882097813,0.8696620900381261,0.9662631079279633,
http|||fortune.com|2018|07|23|trump-rouhani-war-tweet|.html,0.9406333036642185,0.921815140176768,0.940392308314057,0.9361512110872191,0.9457915828518351,0.943263139724295,0.9452290862212465,0.9446125862894207,0.9307834817359487,0.9114369463277561,0.9324095772562673,
http|||time.com|donald-trump-after-hours|.html,0.905665773991962,0.914221877926068,0.7919179415863598,0.9088719490274294,0.8996652855063817,0.8879000673924273,0.8734471527347467,0.8047592216791409,0.7739447731528932,0.6908923495964507,0.8953082964580724,
http|||time.com|money|5188095|donald-trump-net-worth-2018|.html,0.9184225301656068,0.8972976052622001,0.9067110000465386,0.9112416749438361,0.9296356038893075,0.9159781052991847,0.9157284687228341,0.9079268152085374,0.8853607639735298,0.8617388753425191,0.9163484398634602,
http|||www.djournal.com|news|president-trump-to-hold-tupelo-rally|article_7956983e-26a6-5c71-af71-def730c3f12a.html.html,0.9614456826259372,0.9410018463551165,0.9816110682783402,0.9627165725979276,0.9658373909621392,0.9726572651067253,0.9710797881654176,0.9797666749942203,0.9700124167801747,0.961401721813993,0.9542979228899675,
http|||www.fox13news.com|news|president-trump-visits-california-ravaged-by-wildfire-1-000-people-missing.html,0.9687257434000187,0.9675132799219711,0.9241842097082327,0.9761732398031387,0.9704212618305225,0.9722490869939469,0.9701694489943549,0.937766365829724,0.9104865783165719,0.8611171738936597,0.9657325965184448,
http|||www.instagram.com|realdonaldtrump.html,0.9122319193255296,0.8797181284827897,0.9590717875403862,0.917010378587759,0.9244679280933725,0.9315911492951914,0.9308723102190036,0.9524549618731238,0.9480134885199551,0.9550415579582594,0.9068243540738976,
http|||www.latimes.com|topic|politics-government|donald-trump-PEBSL000163-topic.html.html,0.9525520115924418,0.925592352218174,0.9764320426805697,0.9581096963544287,0.9518210999199573,0.9667681456893392,0.9625332457587996,0.9780345503793955,0.9682474495139234,0.9638240744937014,0.9324545600098861,
http|||www.nytimes.com|topic|person|donald-trump.html,0.9631420512846806,0.9415927831074883,0.9892016204246382,0.9638329347928274,0.9613385858548922,0.9720513056411189,0.9752728234992221,0.9879325443509827,0.9787757243504561,0.9722067998228432,0.9453604921507388,
http|||www.tmz.com|person|donald-trump|.html,0.9523688365820426,0.9398958851307285,0.9791551558376912,0.9536793373108615,0.9518567758746179,0.9629353283045606,0.9683211328195108,0.9857944865918641,0.9804010275990676,0.9735679865604742,0.9411369774769273,
http|||www.twitter.com|realdonaldtrump.html,0.9510416233121181,0.9439121112039364,0.9294308938561512,0.9567447129256105,0.9605854929924327,0.9533967001165677,0.9601280083525148,0.9430430664387738,0.9198075755622946,0.8902030754993451,0.9959273683641383,
